query_id,gold_rank,esm,gold_table,gold_row,gold_col,top1_table,top1_row,top1_col,error_class
94310ed7924394c0c2e24229ce1ce6af,1,1,133_64_sdr17-ib-19307-tab003,1,4,133_64_sdr17-ib-19307-tab003,1,4,exact_match
943447493a457255dc36a2cc193730c4,1,1,209_99_tab3,2,4,209_99_tab3,2,4,exact_match
944f8f4cda0f3c7348df9d54cef0cc52,1,1,2103,23,1,2103,23,1,exact_match
9466257bd11e7dc29371ced3999789eb,1,1,1114,0,2,1114,0,2,exact_match
947074a5f50390ab1c2b8eb5f885cbeb,1,1,1510,5,2,1510,5,2,exact_match
94a6385269a69e4522a76f3428a54ffd,1,1,1496,31,1,1496,31,1,exact_match
94ec935ccd5a65b5bddda9781514b476,1,1,1140,6,7,1140,6,7,exact_match
952b85c4cf22abe46632fb1c8e6cc069,3,0,172_totto20452-0,0,4,172_totto20452-0,0,0,wrong_column
957ff1802f7171dfe85593e08a8eb8c6,1,1,102_53_nsf19315-tab001,5,1,102_53_nsf19315-tab001,5,1,exact_match
959e1db79b3d7635675eb5edb518d2c6,1,1,2205,10,2,2205,10,2,exact_match
95a6f2ad279638878ece8d5d680227f6,14,0,2441,20,2,2441,20,9,wrong_column
95c5382772b7d31515cd6969a9d1ab86,1,1,771,7,4,771,7,4,exact_match
95cdcc1c21b97c33cb3f105a06a66aaa,4,0,2205,10,0,2205,0,0,wrong_row
95e935dc90ae71426895cfb690ce04ca,2,0,435_totto50102-0,17,0,435_totto50102-0,17,2,wrong_column
9625829ebb43bc572260805fa15c75bf,2,0,458_totto52648-0,1,3,458_totto52648-0,1,6,same_value
966cea72279885575b5d912251943d3a,1,1,1397,22,0,1397,22,0,exact_match
967aa5512e4eea4d6009bd71735b18a9,1,1,325_totto37043-1,17,2,325_totto37043-1,17,2,exact_match
96aa788359d45e2609ef4fac64eb6e1f,1,1,596_totto68772-2,8,2,596_totto68772-2,8,2,exact_match
96d73e43a17565df09cf91c2e3ba14e1,1,1,1683,15,1,1683,15,1,exact_match
973f704c5b6ee87123e911a8366ba1c3,1,1,196_totto23116-2,5,2,196_totto23116-2,5,2,exact_match
97aca0d387a12e44b1a2b76720e76e2f,1,1,2560,5,2,2560,5,2,exact_match
98191ceb7101400f12735944ffaba46b,2,0,544_totto62414-4,4,0,544_totto62414-4,4,2,wrong_column
9842cc34b52ae0908ede54d44bfa8dbb,1,1,1653,22,0,1653,22,0,exact_match
98710c04fd81ef0eea8d42198481ee79,1,1,2656,7,1,2656,7,1,exact_match
98b5f7cb88c5a1ca069c0b45046153db,49,0,7_totto903-4,46,1,7_totto903-4,46,6,wrong_column
98c6f57a1b2693657efbcd9bcb31658d,24,0,2441,3,2,2441,3,4,wrong_column
99027b9b406896a97ddd73629ad89cb8,1,1,501,3,4,501,3,4,exact_match
9a0d8ff3b4c94c36ab6348436187133e,1,1,491,11,0,491,11,0,exact_match
9a6d50155f6855207311a59f4b6e16ee,3,0,1663,13,2,1663,5,2,wrong_row
9a7c49ba945ef6da7196625942e29004,1,1,104_totto12360-3,6,5,104_totto12360-3,6,5,exact_match
9ab9546abfd0923fa55adba8c34d4c7d,1,1,435,4,6,435,4,6,exact_match
9bb8018caf31509d71f7ab95051ef663,1,1,211,3,3,211,3,3,exact_match
9bd07aebbc27eb8f0af8394b020f58dd,1,1,129_totto15670-1,7,7,129_totto15670-1,7,7,exact_match
9c3bdc6150f60e22604fc57a1df707a5,1,1,1902,2,2,1902,2,2,exact_match
9c8d8dd0aff4144349ec2746832f89ee,1,1,526_totto60126-0,1,0,526_totto60126-0,1,0,exact_match
9cbe5a374e938f9b85fd563d70b4549e,2,0,89_totto10072-1,5,5,312_totto35908-4,5,5,same_value
9cc5b2ba1271884a2e7c0bd0663be37f,12,0,865,1,1,405,4,1,wrong_table
9dd3ca60fbfde6b31fe2c00e9a2d7325,1,1,460,7,0,460,7,0,exact_match
9de60081a649229b489a828713e48df7,1,1,1180,14,3,1180,14,3,exact_match
9df3feba44d8bdeb5459b594a01e1803,2,0,56_173_tab1,2,5,196_92_tab1,2,4,wrong_table
9e3f8ce3b940eb39420edf8edd83e85b,2,0,491,4,0,543,8,0,wrong_table
9e461cac913d298bd76bd22218cae1c3,1,1,1979,3,7,1979,3,7,exact_match
9e723ea38e1aa2c604c4694a93e29ff5,1,1,115,0,2,115,0,2,exact_match
9eb7533b04ebf5e8e952514888e86016,1,1,209_99_tab3,2,2,209_99_tab3,2,2,exact_match
9f2aa8b4aff51f0ff89e5f4eda669b7a,1,1,565,1,2,565,1,2,exact_match
9f39b6d8cc1cb119e605a419d556b8b1,18,0,2610,0,2,2610,2,2,wrong_row
9f4440c8282ad4482771828d6ea1f5b9,1,1,1979,4,7,1979,4,7,exact_match
9fb607148b446bb5c4083d43e1c1cd6c,1,1,1625,0,0,1625,0,0,exact_match
a03aa47159100763817906209955bb3f,1,1,324_totto36817-2,0,0,324_totto36817-2,0,0,exact_match
a18bf616c7ad67021932c5eac5ee64b4,1,1,456_totto52588-4,29,0,456_totto52588-4,29,0,exact_match
a18f834b9b8fc911dda3b33f47d0473d,2,0,524,0,1,524,12,1,wrong_row
a1f6d42f5733708be4461fc7be5dedc6,2,0,491,1,0,491,7,0,wrong_row
a26d78b9369e34ddbc16b0abb4062bb7,1,1,1404,9,1,1404,9,1,exact_match
a2723671e31043f6767cd3bd6277b1a8,1,1,261_totto29471-1,4,1,261_totto29471-1,4,1,exact_match
a28720deff65ba0752388202bcc431cf,1,1,1191,8,0,1191,8,0,exact_match
a2bd66519f37bc022ce271e67f65e8ad,1,1,1569,0,3,1569,0,3,exact_match
a2c6c517b93fb64dc8fed3314c481cdd,2,0,306_totto35002-0,16,9,306_totto35002-0,8,9,wrong_row
a2e75784a653a8e7e3ce116c39d6ebbe,2,0,478_totto54398-1,8,0,478_totto54398-1,8,3,wrong_column
a34f6e729c2148fc1c2cd88acc04a460,1,1,103_totto12249-2,8,1,103_totto12249-2,8,1,exact_match
a3fe0b978566cf29c469dafc49ea0566,2,0,2109,8,7,2109,8,8,wrong_column
a4824051063e7ffa1ace84653873aa2e,1,1,1180,10,3,1180,10,3,exact_match
a49f5cd40989c4ca902245d9b5717828,5,0,2297,1,4,2297,2,4,wrong_row
a5a7a7f46a94ca99bd28da770efcc79a,1,1,772,2,0,772,2,0,exact_match
a5abd0e2bbf526f0e0f632d76181862c,1,1,1626,1,6,1626,1,6,exact_match
a5b0c7293244fa152aaec7086e2b3ead,8,0,557,40,0,491,7,0,wrong_table
a5dbd5aa223de63c67a2854839dbbc97,1,1,764,7,4,764,7,4,exact_match
a668bf81841d823fa9dfa1e4a956dbc6,1,1,2015,5,2,2015,5,2,exact_match
a6fe06d6f5d6a18c1eed79c37f6fee01,1,1,549,0,1,549,0,1,exact_match
a75200c01931ad8a18a1fb3c33813495,1,1,1979,1,6,1979,1,6,exact_match
a752eaa3560c4c84a751c450d977edbf,1,1,349,3,1,349,3,1,exact_match
a8cb77d327fed6ce680ed7ad883b9814,34,0,1534,13,0,1404,25,0,wrong_table
a8e82b7da720a40a6c0ab38ef996b621,1,1,145,11,0,145,11,0,exact_match
a96da86306171e554218c6d18e0567b1,23,0,2441,11,2,2441,35,9,same_leaf_header
a97bb46a8ca4c54f618238def08484f1,1,1,428_totto49378-1,22,0,428_totto49378-1,22,0,exact_match
a9d5a5ac8bb7bce6ee034735d16394a9,1,1,469,2,3,469,2,3,exact_match
a9e6879d91f154a37dfd36e3079a8ae1,1,1,358,0,2,358,0,2,exact_match
a9f09b29ee1e45b5d9c2165b008015e5,14,0,2719,5,3,1683,6,0,wrong_table
aa9a6c4a7ac6cb73ef5a07bda7603f6b,1,1,1602,5,0,1602,5,0,exact_match
aae585c3d60c3162c0fbdd5f0cf5b3be,15,0,267_totto30172-3,0,1,267_totto30172-3,2,3,other
ab00024938da7745f87827f41c978844,4,0,1516,37,2,1516,37,0,wrong_column
abaf598dc25817efcf67fcd0bac06a1c,29,0,751,6,1,751,6,0,wrong_column
abbd2d7e1f545d8d7faf8c52deede420,2,0,2534,0,0,2534,1,0,wrong_row
abc6ae260a826ba9412ec40660a2ff05,1,1,2547,14,1,2547,14,1,exact_match
abf1f6ab6734c676de5e80be2edaac26,1,1,549,1,2,549,1,2,exact_match
ac0da0deca6a65e743f8e21e7e362d91,2,0,1048,8,1,1048,8,2,wrong_column
ac1309d71f2292f8191a9099fa6ad2da,3,0,666,13,4,666,13,3,wrong_column
ad14c765cba202268ceeb257c622866b,1,1,491,16,0,491,16,0,exact_match
ad2b236a5c344737154836517dbbc321,1,1,248,0,4,248,0,4,exact_match
ad4ae741363dd3f59446c3b8b4dbb2d2,2,0,1048,14,1,1048,14,2,wrong_column
aeca3750d249a2c78f310e5abcf2edc2,4,0,2583,0,1,2589,6,3,wrong_table
af044024d267a64592d3d34e96f71b9a,1,1,955,14,10,955,14,10,exact_match
af20a8376da630b27123ca6ea47994a9,1,1,1959,13,8,1959,13,8,exact_match
af28c720932f83bb64292e35bab562f2,1,1,358,23,2,358,23,2,exact_match
af39ceda01c8539527b3eaac48c7e692,3,0,1519,1,1,1519,1,3,wrong_column
afa1e06d380891a2944318079e801c37,1,1,1004,1,1,1004,1,1,exact_match
afd4a2930ada4a9df1f2d3ca9c6e10f4,1,1,362,20,3,362,20,3,exact_match
b06905508e5b9e1598265fcfb1229906,3,0,157_totto18855-3,20,9,157_totto18855-3,20,1,wrong_column
b192dc2b87a45956d236849b0cda5e74,3,0,552_totto63301-1,0,0,552_totto63301-1,0,2,wrong_column
b2092173466f1bee2a3a0527246f698a,1,1,246,4,2,246,4,2,exact_match
b20f4bdf7495dbc13ba0315d23ebec56,7,0,89_totto10126-4,0,2,89_totto10126-4,0,3,wrong_column
b2159bd13b094c55c37ac20154b4f3db,8,0,56_173_tab1,2,4,196_92_tab1,2,3,wrong_table
b221c3eb530aac299e8df6b553cc250c,1,1,920,17,0,920,17,0,exact_match
b29097ee839cb129b5588d5e9fa13b0b,10,0,707,0,5,707,9,4,other
b2a950ffea02b492fccd7d693a4b6a44,2,0,341_totto38823-1,1,0,341_totto38823-1,1,1,wrong_column
b2a9bf4063647142e09e29c929b6f228,1,1,2207,13,3,2207,13,3,exact_match
b32384d52c88303318ba03b2f0093562,1,1,246,0,4,246,0,4,exact_match
b370b49994bc226fd18bf8244406d020,1,1,1959,13,9,1959,13,9,exact_match
b3ac806608e1076d2e83ef5e859e775b,1,1,2755,2,1,2755,2,1,exact_match
b3ad87b86e862e5d176b4d6e0d4555a0,1,1,2071,6,1,2071,6,1,exact_match
b3fcbb3bfd3837023892e036d76a9753,1,1,1510,16,2,1510,16,2,exact_match
b404faeef7a4f37a2548305656124dc5,1,1,527_totto60348-2,11,2,527_totto60348-2,11,2,exact_match
b40d987227970524ce95a58c7349e99a,1,1,1857,4,0,1857,4,0,exact_match
b40fd3fb356d18f5d9b608c909ddcf5f,1,1,347,9,11,347,9,11,exact_match
b423bc6f1d4256e8fed9c255a4a96a04,1,1,2207,13,1,2207,13,1,exact_match
b43905c3adf69cea0c810f907a9159ee,1,1,178_totto21176-4,4,3,178_totto21176-4,4,3,exact_match
b5667d9ad72010433e28fae445c3b24d,1,1,571_totto65371-2,7,3,571_totto65371-2,7,3,exact_match
b5702dee560bce9515710fd1baa6abce,10,0,110_totto12953-3,5,3,124_totto14730-2,1,6,wrong_table
b5c4f13aa783944638225cd4a8e1373b,1,1,2071,6,0,2071,6,0,exact_match
b6035a3145b95da930053d6e55240899,7,0,1515,9,2,1515,9,0,wrong_column
b60a0126296f546f356192d6c1818ee5,1,1,2207,13,5,2207,13,5,exact_match
b646cd8a36e8b3fc1adacd96069b8e49,1,1,2608,6,2,2608,6,2,exact_match
b662629e798f90e70f8dbef343be462e,1,1,449,27,3,449,27,3,exact_match
b6ba54c24835ba2f9dc5b1ab652256f1,1,1,2309,2,1,2309,2,1,exact_match
b73ab01e2f0648e93a4888944ffcbc86,3,0,358,18,3,358,18,0,wrong_column
b7e0afacba08e7902cd6f88fe4591864,1,1,264_totto29800-4,0,3,264_totto29800-4,0,3,exact_match
b85108acffcc51a7b33c547ee9a7ee29,1,1,720,0,0,720,0,0,exact_match
b8b332eb07c52c9c44666293f5ea8e2b,268,0,2062,6,1,729,7,2,wrong_table
b8dfa4bfa870194f42877eddf20a4cb3,1,1,248_totto28105-2,2,2,248_totto28105-2,2,2,exact_match
b8f64ddfda4d9001b3c51224b59b5930,1,1,449,21,3,449,21,3,exact_match
b967787d482b48c67bc315daa4a0c7a6,1,1,491,18,0,491,18,0,exact_match
b996440119231357e1e3334a12cb2b64,268,0,626,6,4,2022,0,1,wrong_table
ba61ae95d10a04f7081a90350d0b0e15,1,1,1653,1,2,1653,1,2,exact_match
ba73d2f6758727439c6a7fdd1b29c6ee,1,1,501_totto57274-1,0,3,501_totto57274-1,0,3,exact_match
ba85d73004b0e2df825decd2763488ac,1,1,1290,0,1,1290,0,1,exact_match
ba8d1b2dabb97dc7333783ced6df77bf,30,0,282,0,1,282,11,2,other
baebf47d4a802b16abf2035e9ba41318,1,1,405_totto46913-1,0,0,405_totto46913-1,0,0,exact_match
bb0d849f125b8ac90167678ba457424f,1,1,496_totto56610-0,1,0,496_totto56610-0,1,0,exact_match
bbb34a3ec045bda788be17a24a699780,1,1,530_totto60719-1,2,5,530_totto60719-1,2,5,exact_match
bbccb55220f779a83120d01daaa80700,1,1,112,6,5,112,6,5,exact_match
bc23168930f43865339d9db78d873f1e,2,0,145,25,5,145,25,2,wrong_column
bc5585d52f80ad56b5d656406906a1bc,3,0,491,5,0,491,11,0,wrong_row
bd51ea49930817a8d04b758fdc5b9e1d,1,1,729,10,1,729,10,1,exact_match
be4514eb57730b1bf6e6ce08e5945e5e,1,1,477_totto54293-1,3,3,477_totto54293-1,3,3,exact_match
bebc81e240f762b8118c1a0bc7130d54,1,1,1833,3,1,1833,3,1,exact_match
befa9d02ea527ebb02f01fa0d0925009,1,1,435,3,1,435,3,1,exact_match
bf278829a260e78e84d9eef47361c31b,1,1,559_totto64039-4,4,0,559_totto64039-4,4,0,exact_match
bf5e12a163c2d3928a2e69e0001b1a1d,1,1,1290,6,1,1290,6,1,exact_match
bf6344d47b99a075ce59da530c7f921c,1,1,110_totto12892-0,3,8,110_totto12892-0,3,8,exact_match
bf8a57db0db44dedabc7f7379299f405,1,1,2534,1,2,2534,1,2,exact_match
bfcdc068f54a0736c4e2b64099ace219,22,0,2442,13,0,2442,4,3,same_leaf_header
bff1ae35b49545b5c1cff07fdde8ebbe,3,0,448,1,6,449,28,1,wrong_table
c022a55e23b2c582165e4c5d84a48281,4,0,501,35,5,501,35,0,wrong_column
c04336aaa39d30cba448c6a4ae017745,18,0,212,1,2,2439,10,3,wrong_table
c047995cc7768664743c2d6dd74ae51c,1,1,460,12,0,460,12,0,exact_match
c047b331472a662c0cccb3f594be6c53,1,1,1857,6,0,1857,6,0,exact_match
c04bc7abb67c172b22b1e0a268113d5f,2,0,1289,5,0,530,3,0,same_value
c0e1337d8db82bc47d2a745bda5f7b05,1,1,1833,11,3,1833,11,3,exact_match
c16818cb84fdc3c87a1eeec3037e1b4b,64,0,349,4,9,347,9,11,wrong_table
c1a50ad43fbc1f4f09d9b0e4361ffe94,1,1,2756,3,1,2756,3,1,exact_match
c1d9a7ede4864fd8099de32922ff2d59,3,0,212,1,3,211,4,4,wrong_table
c1ed061b3535afb7852b3e7795237cf4,1,1,408,9,0,408,9,0,exact_match
c1f87809cf10969f0a2b741bf239531e,4,0,955,12,11,2206,12,4,wrong_table
c26dd7d31e73948ab9deb29ca1fc89ef,1,1,100,3,0,100,3,0,exact_match
c2c16cedcf3741ef9fab9d533df88843,1,1,1153,0,0,1153,0,0,exact_match
c2d1fec01a994543e9a6c8d6ada56f5d,1,1,546_totto62564-2,2,3,546_totto62564-2,2,3,exact_match
c3bba5debe276515b63a0efd257b8f92,1,1,2022,16,1,2022,16,1,exact_match
c4197f9670fb7a72f2bd4190049be741,1,1,112,5,5,112,5,5,exact_match
c430404aac995651402cfbd235f6ecf3,1,1,1191,5,2,1191,5,2,exact_match
c44a8760abe4d69e53f45a72e42dafc6,1,1,156_totto18724-4,10,3,156_totto18724-4,10,3,exact_match
c454b885bec0fb8f86c2c3fc227a7b0b,6,0,284_totto32337-0,3,3,284_totto32337-0,13,3,wrong_row
c4a688a7c0787700ab86fa295c5747b1,6,0,197_totto23135-0,0,1,197_totto23135-0,0,16,wrong_column
c522a2bdfa1aa36c0808297bb21cf490,48,0,374_totto43034-1,0,6,374_totto43034-1,7,7,other
c53375d3ec90313b7c70f6b6502769c4,213,0,1644,36,3,443,5,1,wrong_table
c5546731f570e8dd02a9ede97dac2efd,1,1,2543,13,1,2543,13,1,exact_match
c5c079feaf1dc2517d6aa1a60369985d,5,0,248,2,4,248,7,4,wrong_row
c5fce4ebee2344eb9e8ba0ab9f982490,2,0,1519,0,3,1519,1,3,wrong_row
c66c503aa7514e698a8dad127bc43095,11,0,2297,1,6,2297,2,6,wrong_row
c683ecc7c80cbb459b1b6870f28b1686,6,0,865,7,3,865,6,3,wrong_row
c6a7bf3f5e8fed401a22bef2ccb10555,1,1,751,16,3,751,16,3,exact_match
c704cd0441e4f71add6f592c0932155c,1,1,1057,2,6,1057,2,6,exact_match
c71c045bac9ce9e5604a95f9b1688676,252,0,255_totto28913-0,1,1,306_totto35002-0,2,16,wrong_table
c720c316f80b2f9e0266f04b4d4cba67,13,0,865,2,0,405,1,1,wrong_table
c7813e067a46abd356f7c0322f484a91,1,1,1057,0,0,1057,0,0,exact_match
c79365cc5919ceca3879b02edd58fcbc,4,0,433,0,3,433,5,3,wrong_row
c7b9dcc2320a32ff4bbc2313304df4c8,1,1,920,10,0,920,10,0,exact_match
c7cfc82ab5056ae38cb101efed238576,1,1,1771,10,1,1771,10,1,exact_match
c7e5abd2e9c1c367658a4f424f5e8a65,26,0,453,31,1,453,25,6,same_leaf_header
c7f5678aeaa9979755228d03e7916b9a,3,0,626,15,0,626,15,4,wrong_column
c83142bc6982735a56b47627fda6a6b8,3,0,707,7,1,707,7,7,wrong_column
c87def707f89429910ea8ec721248a3f,1,1,100,3,2,100,3,2,exact_match
c87eef2ef8123059d81b0939b1dff5d1,1,1,933,18,1,933,18,1,exact_match
c8dcf78329858f331b7695d6217c920e,1,1,246,1,3,246,1,3,exact_match
c926b3d861ea24989d873c6f781bfce9,126,0,106_55_fs17-ib-19314-tab001,8,0,106_55_fs17-ib-19314-tab001,17,5,same_leaf_header
c954eb59a70f32a118f67efdc5325d43,9,0,598_totto69076-1,4,2,320_totto36602-4,4,4,wrong_table
ca001e7883e93fd9daf74c594cba4e27,1,1,1397,6,0,1397,6,0,exact_match
ca4f824662d919bf0a133183ff3022c7,2,0,865,6,1,405,0,1,wrong_table
cadd91d4a913c12ebadd99d5b5083a60,3,0,75_totto8643-1,7,2,75_totto8643-1,7,6,wrong_column
cb0de475ffbb8a36ea561a85a4a73cba,11,0,460,1,0,2062,1,1,wrong_table
cb15d46b20000efd418cf0d26827d098,4,0,254_totto28822-1,1,2,254_totto28822-1,1,12,wrong_column
cb3310b835151e1b8f990ad35544efa8,1,1,2546,17,2,2546,17,2,exact_match
cb8a4498d559394b4617f5775e1315fd,93,0,1534,20,1,2297,4,6,wrong_table
cba9975a1098c7145d7ba27dbff196d4,13,0,74_totto8579-0,12,10,74_totto8579-0,10,2,same_leaf_header
cbd9aa49c8f5003215c00738c6eda856,1,1,920,9,0,920,9,0,exact_match
cc019e082c2baeaa0505c1f836551d00,1,1,530,8,1,530,8,1,exact_match
cc704afd1b268281ff004196fff3feb3,1,1,112,2,5,112,2,5,exact_match
cdbb5cccecab77332b7d21739fb78206,2,0,433_totto49957-4,6,3,433_totto49957-4,6,9,wrong_column
ce3d667e061afb7755c32ee677a3e557,5,0,496,0,7,496,0,0,wrong_column
ce69f0dc717cb88ddc84bd668b9e5c4d,1,1,1668,19,0,1668,19,0,exact_match
ce7b208b874447d69e561ef7d71e9ce1,2,0,549,3,3,549,3,2,wrong_column
ced3a6a8df4447c03c13493f4aeeca61,1,1,1729,22,2,1729,22,2,exact_match
cf2146f03efa1b286d56a8613916c5cf,2,0,2534,0,1,2534,1,1,wrong_row
cfbad4474e3905744a6d7d577b01511f,1,1,2608,6,1,2608,6,1,exact_match
cfeffba96fb54065bd921bca3db929be,1,1,1653,2,2,1653,2,2,exact_match
d06958822d24d2d8a4655ec11192b8d6,1,1,933,16,1,933,16,1,exact_match
d0a979022b485f244f69623fb642012b,10,0,367_totto42164-3,3,15,124_totto14730-2,0,6,wrong_table
d0fd03933d651911da025b1d0c2402bd,1,1,2731,0,0,2731,0,0,exact_match
d13b97a1603d50e1ecffec10dc1c4fdb,1,1,764,7,2,764,7,2,exact_match
d1486760e6bf61dfbad473e6cbee40f5,2,0,598_totto69076-1,4,3,320_totto36602-4,4,3,same_value
d1584351c5021f420e81fb852d90723c,1,1,1219,14,5,1219,14,5,exact_match
d211ca046003ccb010d012d0bb65dd3f,1,1,124_totto14730-2,0,1,124_totto14730-2,0,1,exact_match
d21b381e86b7f2a4ff3c7003cab62c93,1,1,933,19,1,933,19,1,exact_match
d2875cd2dc040b170094028505f60c14,1,1,1219,25,5,1219,25,5,exact_match
d29a326d6ca407763e0576d23831b3ba,1,1,1494,5,4,1494,5,4,exact_match
d2a543be371b2ecb573aa3b1f25a8226,1,1,2102,1,0,2102,1,0,exact_match
d2ce39d65c61826071d04102ec528706,1,1,541_totto61960-0,1,1,541_totto61960-0,1,1,exact_match
d2edc87983ee8e889bdd808f54ae3cee,2,0,104,1,4,104,1,5,wrong_column
d3107895916916437d8e4bb303ea8f3b,1,1,1902,2,0,1902,2,0,exact_match
d37a763428a6ad9a0f3f7c586f80096a,2,0,771,8,4,766,1,1,wrong_table
d385039725228120b74aa8f018d31577,1,1,349,0,1,349,0,1,exact_match
d3b16e0a68b172cf22ba780ddacc0dc0,27,0,1534,15,5,1404,27,1,wrong_table
d3c187af53a0f6b84518bc246a6ec5d9,3,0,1632,1,0,1632,1,2,wrong_column
d3e7fd6b7c74122016bd95ddde48b56a,1,1,117_totto13611-3,5,6,117_totto13611-3,5,6,exact_match
d3eddb5398be124a6845f64485690671,32,0,2441,4,2,2441,20,9,same_leaf_header
d44c555d34bd02e65c05cf13906272fc,24,0,2071,6,5,536,7,0,wrong_table
d4ac1d70dbd6147736fd3c9dc8e0a7fd,1,1,907,16,0,907,16,0,exact_match
d4ae99fbde00850b2c9935cb73b5b2bb,1,1,112,1,6,112,1,6,exact_match
d508cfdec81e02318397a77a75e0e215,2,0,56_173_tab1,2,2,196_92_tab1,2,2,wrong_table
d51db5d8c98b19ee1ca05369aa4fae96,2,0,112,5,3,112,5,4,wrong_column
d537dffeb76020c91f91b64e7644d966,4,0,303_totto34868-3,3,7,303_totto34868-3,10,8,other
d5897daa735bdb5fe713d05c7bf6ee57,1,1,441_totto50834-3,24,0,441_totto50834-3,24,0,exact_match
d5de29d3ee8282b00818b301a572adcc,2,0,419_totto48418-0,4,0,419_totto48418-0,5,0,same_value
d607b6c7a229b4fa0c7ce3303adef229,1,1,1510,0,2,1510,0,2,exact_match
d63219ea1fba81a0a73c943817c289c2,5,0,669,0,3,666,1,4,wrong_table
d6a8898381275a78177584396b31cbf6,1,1,223,12,0,223,12,0,exact_match
d6d4d3b77a54da32a35ba7b01841d96c,63,0,41_totto4556-0,4,1,41_totto4556-0,7,0,other
d6f084e77ad8ef159b27f1d76a30f778,1,1,920,21,0,920,21,0,exact_match
d72d941fa54880717a869b275eab42f0,1,1,496,0,2,496,0,2,exact_match
d7848bd4a92822affd40df34e647de7d,313,0,1852,1,0,1291,11,2,wrong_table
d796d3810fea7214798370c2427b63d3,1,1,491,8,0,491,8,0,exact_match
d7fd608ab5aac14a5bb51ede2bff65ac,1,1,1676,1,0,1676,1,0,exact_match
d8167204ba78544ef6f72974ea2919c6,1,1,145,10,0,145,10,0,exact_match
d84c6f266363ad82f45d43f42b54b459,12,0,2610,20,2,2610,2,2,wrong_row
d90968e63a61e04542598181c0674060,39,0,2475,0,0,2475,24,5,other
d994efe93145b4a995ea9437212c2aef,1,1,349,1,1,349,1,1,exact_match
d9e0d15cf7b4631b1deb46f9ef6854f5,1,1,933,23,3,933,23,3,exact_match
da150975963f3de9d9988e2c0a6970ff,3,0,1519,0,7,1519,36,7,wrong_row
da56f7fb3028b86c326590cf474730ce,1,1,1180,14,1,1180,14,1,exact_match
da6edacb01f2eec9794e667994aefdb4,1,1,2102,2,0,2102,2,0,exact_match
da7e067046d7e2d369803a36048c6094,1,1,1959,6,9,1959,6,9,exact_match
db48865db317a9e4918d85d6088fe615,6,0,383_totto44313-4,13,6,383_totto44313-4,1,6,wrong_row
db5f364faf4026c595baa069511dd858,1,1,2022,0,1,2022,0,1,exact_match
dbc32084535e60e41dd2c9e5b7ec0ddf,104,0,35_totto4058-2,11,7,35_totto4058-2,3,7,wrong_row
dbfae96a995af9d7a28e64d0ad09cf13,7,0,565,5,0,1631,1,5,wrong_table
dc3190fe38b8ebbe13cc4155c8afd695,1,1,498_totto57033-3,0,0,498_totto57033-3,0,0,exact_match
dc35ba77c978cd28826d0cd1d20cb5ee,3,0,212,0,3,211,3,4,wrong_table
dcadc31f634e2df848f25119cbf6b1b0,6,0,2417,33,9,966,11,0,wrong_table
dce873fb3af4e00a365ce5aa41c83d1b,14,0,2475,0,1,2475,24,5,same_leaf_header
dd581b796e5a3f02adaf58d9073acadb,1,1,920,22,3,920,22,3,exact_match
de2a1f3e35c4fb23e0a78f9d335e9f9b,1,1,435,2,6,435,2,6,exact_match
dea2c8fa34aa54c8add5466363500d34,1,1,1184,4,2,1184,4,2,exact_match
defa765d69a2e31feb9afbc915d0da2e,1,1,1402,18,0,1402,18,0,exact_match
df5c4e2f671beb82fb631be6625f086d,2,0,151_totto18157-1,2,1,151_totto18157-1,3,1,wrong_row
dfcdfbbee6cf0289f8526e1cb23d7508,2,0,96_totto10968-0,12,0,96_totto10968-0,12,2,wrong_column
dffc23f130e35c1cd12bea73411a878f,91,0,1625,0,1,1625,2,5,same_leaf_header
e0406faeac2c4ca92300fcae5cef03d0,3,0,286_totto32873-4,6,1,286_totto32873-4,6,0,wrong_column
e0a4916fc73177a1de1fadbd648f6608,1,1,491,14,0,491,14,0,exact_match
e0ae58d2ad2f1eed8cfbbe41c48b30b6,1,1,2297,1,0,2297,1,0,exact_match
e0b4e14a836204781e1567c63da71a39,8,0,143_69_nscg17-ib19300-tab001,20,0,143_69_nscg17-ib19300-tab001,21,0,wrong_row
e1300fe55686dc2cdb02bf3247227c5a,1,1,55_167_tab03,0,4,55_167_tab03,0,4,exact_match
e1717106e44ab2792531adc4e4f23a94,37,0,1337,13,8,1336,11,4,same_value
e1c8687235f8e555f783d63f9f5edd3a,1,1,1195,2,0,1195,2,0,exact_match
e28a582c12d54598182e49fe5dd4f1f4,1,1,2543,17,0,2543,17,0,exact_match
e292f3242aba44f3f17c8821cab5dfc4,1,1,235_totto26748-2,6,5,235_totto26748-2,6,5,exact_match
e2c6884abc57fb1d49e256360f6de58f,1,1,1902,3,2,1902,3,2,exact_match
e2eb48928033fef8f76feecff1636316,2,0,2775,9,4,1493,9,4,wrong_table
e30ae2e681f8526880c0dba2edbba915,47,0,127_totto15163-1,4,3,127_totto15163-1,1,3,wrong_row
e380f35f64fff56de89f4f86a101452e,1,1,144_totto17350-2,7,3,144_totto17350-2,7,3,exact_match
e38439cef2b646caff0264bb3208e9ca,3,0,1631,1,0,1631,1,2,wrong_column
e3a159801a871024146a731e0446bd58,1,1,2009,10,1,2009,10,1,exact_match
e3a38b963ed42161884f058c22937a67,4,0,2215,12,2,2215,4,0,same_leaf_header
