query_id,gold_rank,unknown_rank_original_scan,esm,gold_table,gold_row,gold_col,top1_table,top1_row,top1_col,same_table,same_row,same_col,error_class,gold_row_path,gold_col_path,top1_row_path,top1_col_path,dense_score_gold,dense_score_top1,margin_dense,hybrid_score_gold,hybrid_score_top1,margin_hybrid
8211a98aecbc1d4a684ca73072106c48,1,0,1,766,0,0,766,0,0,1,1,1,exact_match,percentage > total age groups,women > visible minority,percentage > total age groups,women > visible minority,0.686626,0.686626,0.0,0.960075,0.960075,0.0
824a8bdf804fdb849661023031717a2d,2,0,0,1219,12,0,1219,51,0,1,0,1,wrong_row,percent > refugee claimants-permanent residents > 2010,number of years since landing or filing a refugee claim > 1,percent > refugee claimants-non-permanent residents > 2010,number of years since landing or filing a refugee claim > 1,0.707628,0.709649,0.002022,0.992966,0.995649,0.002683
8275f3e1a05bb285e6f70c2890b2690a,1,0,1,48_164_tab1,9,3,48_164_tab1,9,3,1,1,1,exact_match,unemployment rate (percent)a > all seh fields,2008,unemployment rate (percent)a > all seh fields,2008,0.795144,0.795144,0.0,1.0,1.0,0.0
827f7807986dc649ae09d63d933b857a,1,0,1,2481,10,0,2481,10,0,1,1,1,exact_match,percentage > relationship with caregiver > friend or neighbour,care facility,percentage > relationship with caregiver > friend or neighbour,care facility,0.648728,0.648728,0.0,0.968174,0.968174,0.0
82a203d619d0a54a3595fb3be70ed026,2,0,0,358,25,2,358,25,3,1,1,0,wrong_column,"richmond, b.c","police officers > 2017 police officers per 100,000 population > rate","richmond, b.c",police officers > percentage change from previous year > percent,0.724517,0.729393,0.004876,0.975977,0.989223,0.013245
82aebdedc396b9e9492063c3d1c84039,1,0,1,212,0,1,212,0,1,1,1,1,exact_match,percent > manufacturing,import participation rate > immigrant-owned firms,percent > manufacturing,import participation rate > immigrant-owned firms,0.851164,0.851164,0.0,0.996488,0.996488,0.0
830f75a2858e7a6591a1e4a9555c2db0,6,0,0,393_totto45403-4,18,0,393_totto45403-4,18,5,1,1,0,wrong_column,16 > alain vigneault > 2006-2013,regular season > gc,16 > alain vigneault > 2006-2013,regular season > pts,0.704992,0.737665,0.032673,0.955299,0.994892,0.039593
83993d23d4a5b4e641a2d071bf62717e,1,0,1,145,25,2,145,25,2,1,1,1,exact_match,percent > educational attainment > graduate degree,all private-sector smes > canadian-born owned,percent > educational attainment > graduate degree,all private-sector smes > canadian-born owned,0.671284,0.671284,0.0,0.979664,0.979664,0.0
83e3216d9d1a07c9c0d9cdb3ea0c4dce,1,0,1,453,25,1,453,25,1,1,1,1,exact_match,age group > 24 years and younger,total sexualized or discriminatory behaviours > percent,age group > 24 years and younger,total sexualized or discriminatory behaviours > percent,0.762632,0.762632,0.0,1.0,1.0,0.0
83fb7aa318292a375c5157253e319330,5,0,0,246,6,2,246,5,2,1,0,1,same_value,"total, excluding syria",census family > average number of children aged 0 to 14 among couples with children > number,other countries,census family > average number of children aged 0 to 14 among couples with children > number,0.709821,0.717108,0.007287,0.97596,1.0,0.02404
840333fa78a4c9cf78a78bd7e97d3485,1,0,1,282,6,0,282,6,0,1,1,1,exact_match,after-tax income quintile > top,1999 > have an resp > proportion,after-tax income quintile > top,1999 > have an resp > proportion,0.773914,0.773914,0.0,1.0,1.0,0.0
849ec39f3d4511626f655e6b11415eb0,1,0,1,358,7,2,358,7,2,1,1,1,exact_match,"winnipeg, man","police officers > 2017 police officers per 100,000 population > rate","winnipeg, man","police officers > 2017 police officers per 100,000 population > rate",0.77842,0.77842,0.0,1.0,1.0,0.0
866519b1e2e6fca0dd734f39f45b1703,6,0,0,455,26,1,449,22,3,0,0,0,wrong_table,age group > 25 to 29 years,total sexualized or discriminatory behaviours > percent,age group > 25 to 29 years,2018 > total victims > percent,0.72799,0.740228,0.012238,0.968234,0.993516,0.025282
86807959114522c19154142a173027dd,1,0,1,566_totto64769-2,6,10,566_totto64769-2,6,10,1,1,1,exact_match,"damnation released: april 22, 2003 label: music for nations/koch",peak chart positions > us,"damnation released: april 22, 2003 label: music for nations/koch",peak chart positions > us,0.794329,0.794329,0.0,0.995196,0.995196,0.0
8750819c6f131c1b483695eb16d3febf,1,0,1,1356,5,5,1356,5,5,1,1,1,exact_match,provinces overall > saskatchewan,criminal harassment and threat offences > rate,provinces overall > saskatchewan,criminal harassment and threat offences > rate,0.814856,0.814856,0.0,1.0,1.0,0.0
87cc5136c950c145c2038896bdf0519f,5,0,0,399,1,2,397,34,0,0,0,0,wrong_table,predicted probability > higher skill level > off-reserve first nations,literacy > model 3,predicted probability > employment status > employed,literacy > off-reserve first nations,0.834771,0.824018,-0.010753,0.979546,0.98534,0.005794
87d5bb0d18f57749aaa5af6e4a85acc2,1,0,1,149_totto17951-3,2,2,149_totto17951-3,2,2,1,1,1,exact_match,st. louis cardinals > 1996 > 2011,regular season record > win %,st. louis cardinals > 1996 > 2011,regular season record > win %,0.77881,0.77881,0.0,1.0,1.0,0.0
87f2b352461f0ff92d52dcd813d5a61c,1,0,1,362_totto41293-1,20,0,362_totto41293-1,20,0,1,1,1,exact_match,wollongong wolves > 2017,league > division,wollongong wolves > 2017,league > division,0.762019,0.762019,0.0,1.0,1.0,0.0
8812c715ea0e6be6575484c5a3f94f60,1,0,1,2022,25,1,2022,25,1,1,1,1,exact_match,delivery mode type > rural - rural postal code,"percentage of the population with postal codes, by number of dissemination area links > 1 > percent",delivery mode type > rural - rural postal code,"percentage of the population with postal codes, by number of dissemination area links > 1 > percent",0.697531,0.697531,0.0,1.0,1.0,0.0
886054ea7dbdeabcafe9fe2b3d727d22,2,0,0,543,27,0,543,28,0,1,0,1,wrong_row,28. feeling responsible for the death of canadian or ally personnel,proportion of respondents experiencing the item at least once,28. feeling responsible for the death of canadian or ally personnel > 29. feeling directly responsible for the death of a non-combatant,proportion of respondents experiencing the item at least once,0.74191,0.773086,0.031175,0.937675,1.0,0.062325
88a01f4968d5710eff622d5787a50b4f,1,0,1,2755,1,1,2755,1,1,1,1,1,exact_match,percent > school or community group,males,percent > school or community group,males,0.703522,0.703522,0.0,1.0,1.0,0.0
88b148bb59dc58e4b182a83c5f8ec15f,1,0,1,1195,12,0,1195,12,0,1,1,1,exact_match,percent > canada outside quebec > french,2011,percent > canada outside quebec > french,2011,0.813292,0.813292,0.0,1.0,1.0,0.0
88ebf9e32177a2eefa55377f5ec9565f,7,0,0,1979,2,6,1979,3,7,1,0,0,nearby_cell,percent > labour-intensive,percentage change in foreign control > between the 1973-to-1975 and 1997-to-1999 periods,percent > scale-based,percentage change in foreign control > between the 1997-to-1999 and 2009-to-2011 periods,0.676786,0.685374,0.008588,0.986916,1.0,0.013084
88efe22cd1f0de7930cf4233de8fd10a,1,0,1,99_totto11690-2,14,7,99_totto11690-2,14,7,1,1,1,exact_match,career total,total > goals,career total,total > goals,0.797299,0.797299,0.0,1.0,1.0,0.0
88f5cc45bc72426ffaee7f7af26bb3f4,2,0,0,716,1,0,716,12,0,1,0,1,wrong_row,total,province level > number,total,province level > number,0.778684,0.778749,6.5e-05,0.966732,0.966813,8.1e-05
88f7b783c4cf4c75f8ae9e12b5ce6d36,53,0,0,181_totto21471-3,21,1,181_totto21471-3,21,2,1,1,0,wrong_column,career total,league > apps,career total,league > goals,0.496368,0.575949,0.079581,0.868615,1.0,0.131385
890ad90c8a12c89470571bce679b0eda,13,0,0,557,47,0,491,11,0,0,0,0,wrong_table,number of days discomfort/injury lasted > 2 or fewer,%,length of discomfort or injury > more than two days,%,0.61899,0.652025,0.033035,0.791697,0.993935,0.202238
891810860d7ecd4a1e26f8a2d15a4f6c,1,0,1,920,11,3,920,11,3,1,1,1,exact_match,physical assault > provinces,men > percent,physical assault > provinces,men > percent,0.83452,0.83452,0.0,1.0,1.0,0.0
89453ddccbe58b464325aa14323175f6,2,0,0,1723,8,5,1723,8,4,1,1,0,wrong_column,total - census family status > non-census family household,social workers > percentage,total - census family status > non-census family household,social workers > count,0.758035,0.758382,0.000347,0.999572,1.0,0.000428
89bab78aee8ef8065330506d7128f3f6,635,1,0,557,43,0,1057,5,0,0,0,0,wrong_table,number of episodes of discomfort/injury to skin in past year > 1,%,used drugs or alcohol to cope > with abuse or violence that occurred in past 12 months,heterosexual > percent,0.55122,0.600914,0.049695,0.743216,0.928903,0.185687
89bbd8e130cf72f7a5ec39227ae4dbf4,3,0,0,1219,1,5,1219,14,5,1,0,1,wrong_row,percent > refugee claimants-permanent residents > 1999,number of years since landing or filing a refugee claim > 6,percent > government-assisted refugees > 1999,number of years since landing or filing a refugee claim > 6,0.704613,0.708752,0.004138,0.989814,0.999763,0.00995
89d795af3b84d4ef29b018ef0c6a6574,2,0,0,2103,20,1,2103,21,1,1,0,1,wrong_row,"percent > household income > less than $20,000",2016,"percent > household income > $20,000 to under $40,000",2016,0.831778,0.828174,-0.003604,0.964529,0.995951,0.031422
8a1d93d446f71153fba45035968a0d81,2,0,0,1312,5,2,1312,4,2,1,0,1,wrong_row,type of birth > infant death,linkage rate > %,type of birth > infant death,linkage rate > %,0.718126,0.734564,0.016437,0.9791,1.0,0.0209
8a58a6662285feaed14c8d7cae5322a5,1,0,1,211,4,0,211,4,0,1,1,1,exact_match,percent > wholesale trade,imports > all firms,percent > wholesale trade,imports > all firms,0.747348,0.747348,0.0,1.0,1.0,0.0
8b3cf29b9259385318f45cc6147034e4,1,0,1,1057,4,0,1057,4,0,1,1,1,exact_match,used drugs or alcohol to cope > with abuse or violence that occurred in lifetime,heterosexual > percent,used drugs or alcohol to cope > with abuse or violence that occurred in lifetime,heterosexual > percent,0.773283,0.773283,0.0,1.0,1.0,0.0
8b68c64b08884faa9593971985495e55,1,0,1,1291,1,0,1291,1,0,1,1,1,exact_match,percentage of volunteers > fundraising,2013,percentage of volunteers > fundraising,2013,0.735604,0.735604,0.0,0.960946,0.960946,0.0
8b8489723fafb3df444ec54c553d0cab,1,0,1,434_totto50089-4,3,11,434_totto50089-4,3,11,1,1,1,exact_match,2014 > ten,rushing > yds,2014 > ten,rushing > yds,0.753119,0.753119,0.0,1.0,1.0,0.0
8c039042b37601085dc1bfbeeb75c684,2,0,0,1417,14,2,1417,14,0,1,1,0,wrong_column,food and beverage services > 2015,revision > millions of dollars,food and beverage services > 2015,revised estimate > millions of dollars,0.665362,0.678987,0.013624,0.97947,0.994861,0.015391
8c07dd3fb14be97d86e5b6f33994e04a,1,0,1,100,3,3,100,3,3,1,1,1,exact_match,percent > food service,northern ontario > other workers,percent > food service,northern ontario > other workers,0.777189,0.777189,0.0,1.0,1.0,0.0
8c30383b79d05359f5a509ac8f35890a,2,0,0,1048,5,1,1048,5,2,1,1,0,wrong_column,percent distribution > industry > retail trade,immigrant class > economic,percent distribution > industry > retail trade,immigrant class > business,0.602423,0.631149,0.028727,0.946389,0.95585,0.009461
8c6659d7523add6309a2b1ac84047402,3,0,0,1336,40,3,1336,40,2,1,1,0,wrong_column,total other criminal code offences > child pornography,2019 > rate,total other criminal code offences > child pornography,2019 > number,0.700747,0.722806,0.022059,0.944419,0.990227,0.045808
8c6b2a65964e7c2eac14335c042353e2,1,0,1,933,15,1,933,15,1,1,1,1,exact_match,completed cases related to drug supply > total completed cases related to drug supply,guilty > percent,completed cases related to drug supply > total completed cases related to drug supply,guilty > percent,0.655479,0.655479,0.0,0.988293,0.988293,0.0
8c76f0f2d03acf9ce2bc0f628643fbd5,1,0,1,2720,1,4,2720,1,4,1,1,1,exact_match,percent > industry > construction,male british columbia residents aged 15 to 54 with t4 earnings (>$500) in 2015,percent > industry > construction,male british columbia residents aged 15 to 54 with t4 earnings (>$500) in 2015,0.810108,0.810108,0.0,1.0,1.0,0.0
8ca8a3e0c398499015a8d4f5d34cad46,1,0,1,920,9,3,920,9,3,1,1,1,exact_match,physical assault > alberta,men > percent,physical assault > alberta,men > percent,0.858788,0.858788,0.0,1.0,1.0,0.0
8cd6d63b2fd322e51437a6fb2a744c9f,1,0,1,751,17,3,751,17,3,1,1,1,exact_match,montreal cma > dollard-des ormeaux,largest visible minority group as a percent of total female population in each cma/municipality,montreal cma > dollard-des ormeaux,largest visible minority group as a percent of total female population in each cma/municipality,0.747344,0.747344,0.0,1.0,1.0,0.0
8d342a9f7f915d694344fc79d26c7bd7,1,0,1,223,11,0,223,11,0,1,1,1,exact_match,hours utilitarian walking per week > 1 to 5,total > number or %,hours utilitarian walking per week > 1 to 5,total > number or %,0.698227,0.698227,0.0,1.0,1.0,0.0
8d4b27ba5b1dff9a8c1bd74970f76412,1,0,1,1534,22,3,1534,22,3,1,1,1,exact_match,% distribution > langauge proficiency > english and/or french,men > economic class principal applicants > live-in caregivers,% distribution > langauge proficiency > english and/or french,men > economic class principal applicants > live-in caregivers,0.624873,0.624873,0.0,0.944181,0.944181,0.0
8d8eddc27faa6a4f35f55f491a1f378b,1,0,1,1404,10,1,1404,10,1,1,1,1,exact_match,% distribution > economic class > dependant,female,% distribution > economic class > dependant,female,0.743734,0.743734,0.0,0.921969,0.921969,0.0
8db22461be5d09fe27d62d3b758fad97,1325,1,0,120_totto14023-2,1,0,69_totto7963-4,0,0,0,0,0,wrong_table,"2001 > poses released: june 5, 2001 label: dreamworks format: cd",peak chart positions > us 200,2002 > the disco before the breakdown,peak chart positions > us rock,0.522604,0.628366,0.105763,0.699243,0.91432,0.215077
8de0568a39ff7a040d3a85b767645b6b,1,0,1,1140,3,7,1140,3,7,1,1,1,exact_match,"percent > mothers > no roe for parental leave, received ei, temporary leave",2012,"percent > mothers > no roe for parental leave, received ei, temporary leave",2012,0.797718,0.797718,0.0,1.0,1.0,0.0
8e41bf48220d3ec31e7eb2367c58d82d,24,0,0,565,4,0,1631,1,3,0,0,0,wrong_table,65 and older > 65 to 74,primary care receiver > spouse/partner,percentage > total > spouse,65 to 74 years > men,0.652081,0.71054,0.058459,0.829845,1.0,0.170155
8e8e18221bf2e490aad64e9718e09a4f,1,0,1,1312,4,2,1312,4,2,1,1,1,exact_match,type of birth > infant death,linkage rate > %,type of birth > infant death,linkage rate > %,0.751925,0.751925,0.0,1.0,1.0,0.0
8ec692fe85b783ce8c4caf34842f4335,102,0,0,1077,9,4,1077,9,0,1,1,0,wrong_column,total,variation of number,total,2008 > number,0.578226,0.666632,0.088406,0.841035,0.971442,0.130407
8efb9d4f286539e38cd2562c470fa426,1,0,1,370_totto42695-4,1,16,370_totto42695-4,1,16,1,1,1,exact_match,- > hans liesche,mark,- > hans liesche,mark,0.729999,0.729999,0.0,1.0,1.0,0.0
8f3c7be44e9139dca93c18cd2afab38c,1,0,1,530_totto60719-1,2,3,530_totto60719-1,2,3,1,1,1,exact_match,2009 > cincinnati,passing > yds,2009 > cincinnati,passing > yds,0.623532,0.623532,0.0,1.0,1.0,0.0
8f9924f28806dbccb0fb226bc413d411,1,0,1,248_totto28105-2,2,3,248_totto28105-2,2,3,1,1,1,exact_match,2011 > sf,receiving > yds,2011 > sf,receiving > yds,0.767511,0.767511,0.0,1.0,1.0,0.0
8fac1834a0cc4247ca96d7ecbf7ecec3,2,0,0,1290,0,0,1290,1,0,1,0,1,wrong_row,"less than $20,000",percentage,"$20,000 to $39,999",percentage,0.686408,0.696984,0.010577,0.924828,0.937945,0.013117
8fdf4a76d4b25bea0c8a9ac18e26f3c1,5,0,0,501,3,5,501,3,0,1,1,0,wrong_column,for thousand women > 2012 > 25 to 29 years,ont,for thousand women > 2012 > 25 to 29 years,n.l,0.757519,0.765152,0.007633,0.990412,1.0,0.009588
9030ce3b56df97f7788380d417e2afd2,2,0,0,1289,31,0,1289,30,0,1,0,1,wrong_row,presence of children in the household > school-aged children only,volunteer rate > 2013 > percent,presence of children in the household > both pre-school and school-aged children,volunteer rate > 2013 > percent,0.713585,0.720031,0.006446,0.921211,0.926227,0.005017
903ed0fbab63d0e128d70d42bfe2ebb1,8,0,0,2022,17,1,2022,16,6,1,0,0,same_leaf_header,delivery mode type > b - urban apartment building,"percentage of the population with postal codes, by number of dissemination area links > 1 > percent",delivery mode type > a - urban street address,"percentage of the population with postal codes, by number of dissemination area links > missing > percent",0.581365,0.616439,0.035074,0.903425,1.0,0.096575
9050581a2a68443bd1d4ab5e1e5deab2,1,0,1,2537,9,0,2537,9,0,1,1,1,exact_match,2014/2015,total charges > number,2014/2015,total charges > number,0.679579,0.679579,0.0,0.971817,0.971817,0.0
9088c0f1bf3ad1741c892a5efc9136bb,12,0,0,771,2,1,771,8,1,1,0,1,wrong_row,percentage > total age groups > not a visible minority,total > male,percentage > 15 to 24 years > not a visible minority,total > male,0.654613,0.665945,0.011332,0.940156,0.961938,0.021782
9153cfd6dfaa8e608676f7d565ab537f,1,0,1,2656,2,1,2656,2,1,1,1,1,exact_match,second generation groups > black,with a university degree > mothers > percent,second generation groups > black,with a university degree > mothers > percent,0.790007,0.790007,0.0,0.991984,0.991984,0.0
917cfee0cbe27bbd8b650c07fc832fa7,5,0,0,1515,22,2,1515,22,0,1,1,0,wrong_column,millions of dollars > 2015 > compensation of employees,average revision,millions of dollars > 2015 > compensation of employees,revised average level,0.695487,0.726871,0.031384,0.89147,1.0,0.10853
91de8ef05b3fe7d7c34e3365fe5dd7f6,3,0,0,83_totto9457-0,3,0,83_totto9457-0,3,1,1,1,0,wrong_column,sham shui po > 2011-12 > first division,league > apps,sham shui po > 2011-12 > first division,league > goals,0.690997,0.724805,0.033808,0.956256,1.0,0.043744
92734e3ee778989570251ce1c6be30bc,15,0,0,2441,21,2,2441,21,9,1,1,0,wrong_column,female > unintentional injury > fall,1991 to 2010 % change,female > unintentional injury > fall,annual % change,0.808467,0.814544,0.006077,0.96654,0.979793,0.013253
92d10a230899b408acaca7f2ceba41b3,1,0,1,505_totto57901-4,34,8,505_totto57901-4,34,8,1,1,1,exact_match,career total,total > goals,career total,total > goals,0.752417,0.752417,0.0,1.0,1.0,0.0
9322fa72263a2ebbed279e9d65f9e04c,7,0,0,452_totto51788-0,1,3,452_totto51788-0,1,6,1,1,0,wrong_column,1995 > stl,receiving > yds,1995 > stl,receiving > td,0.683058,0.714068,0.03101,0.936333,0.973342,0.037008
9326d7fe35800611c9dca65a83f8c931,1,0,1,2755,0,0,2755,0,0,1,1,1,exact_match,percent > sports or recreational organization,females,percent > sports or recreational organization,females,0.734005,0.734005,0.0,1.0,1.0,0.0
9357994723f90e48c4cd994d0412239c,5,0,0,1516,42,2,1516,42,0,1,1,0,wrong_column,millions of dollars > 2015 > imports,average revision,millions of dollars > 2015 > imports,revised average level,0.738201,0.763308,0.025107,0.874619,1.0,0.125381
93e4c3b030c1850e6569527755de4be9,2,0,0,501_totto57234-0,0,0,501_totto57234-0,5,0,1,0,1,same_value,st albans city > 2009-10,league > division,st albans city > 2009-10,league > division,0.708355,0.708355,0.0,1.0,1.0,0.0
940dc7619ddc57ce0eaec62e1661be8b,1,0,1,513_totto58801-4,14,4,513_totto58801-4,14,4,1,1,1,exact_match,5000 m > sven kramer,final > time,5000 m > sven kramer,final > time,0.75308,0.75308,0.0,0.995178,0.995178,0.0
94310ed7924394c0c2e24229ce1ce6af,1,0,1,133_64_sdr17-ib-19307-tab003,1,4,133_64_sdr17-ib-19307-tab003,1,4,1,1,1,exact_match,all employment sectors > four-year educational institutiona,1997 > female > %,all employment sectors > four-year educational institutiona,1997 > female > %,0.689629,0.689629,0.0,0.985983,0.985983,0.0
943447493a457255dc36a2cc193730c4,1,0,1,209_99_tab3,2,4,209_99_tab3,2,4,1,1,1,exact_match,united statesa > new york,health,united statesa > new york,health,0.770026,0.770026,0.0,1.0,1.0,0.0
944f8f4cda0f3c7348df9d54cef0cc52,1,0,1,2103,23,1,2103,23,1,1,1,1,exact_match,"percent > household income > $60,000 to under $80,000",2016,"percent > household income > $60,000 to under $80,000",2016,0.844401,0.844401,0.0,1.0,1.0,0.0
9466257bd11e7dc29371ced3999789eb,1,0,1,1114,0,2,1114,0,2,1,1,1,exact_match,canada,tumours with one or more surgical interventions > percentage,canada,tumours with one or more surgical interventions > percentage,0.793628,0.793628,0.0,1.0,1.0,0.0
947074a5f50390ab1c2b8eb5f885cbeb,1,0,1,1510,5,2,1510,5,2,1,1,1,exact_match,percent > lack of evidence,total,percent > lack of evidence,total,0.742337,0.742337,0.0,1.0,1.0,0.0
94a6385269a69e4522a76f3428a54ffd,1,0,1,1496,31,1,1496,31,1,1,1,1,exact_match,criminal code traffic offences > impaired driving,guilty > percent,criminal code traffic offences > impaired driving,guilty > percent,0.780017,0.780017,0.0,1.0,1.0,0.0
94ec935ccd5a65b5bddda9781514b476,1,0,1,1140,6,7,1140,6,7,1,1,1,exact_match,"percent > mothers > no roe at all, received ei",2012,"percent > mothers > no roe at all, received ei",2012,0.780305,0.780305,0.0,1.0,1.0,0.0
952b85c4cf22abe46632fb1c8e6cc069,3,0,0,172_totto20452-0,0,4,172_totto20452-0,0,0,1,1,0,wrong_column,durgesh kumar > 400 m hurdles,final > result,durgesh kumar > 400 m hurdles,heat > result,0.60462,0.678549,0.073929,0.844147,1.0,0.155853
957ff1802f7171dfe85593e08a8eb8c6,1,0,1,102_53_nsf19315-tab001,5,1,102_53_nsf19315-tab001,5,1,1,1,1,exact_match,2016 > all industries,software r&d,2016 > all industries,software r&d,0.656606,0.656606,0.0,0.997516,0.997516,0.0
959e1db79b3d7635675eb5edb518d2c6,3,0,0,2205,10,2,2205,5,2,1,0,1,wrong_row,total correctional services,total-reporting jurisdictions > percent change in the number from 2015/2016,community supervision,total-reporting jurisdictions > percent change in the number from 2015/2016,0.783537,0.793805,0.010268,0.98565,0.992671,0.00702
95a6f2ad279638878ece8d5d680227f6,8,0,0,2441,20,2,2441,20,9,1,1,0,wrong_column,female > unintentional injury > medical/surgical mishap,1991 to 2010 % change,female > unintentional injury > medical/surgical mishap,annual % change,0.806057,0.808309,0.002252,0.97648,0.985633,0.009153
95c5382772b7d31515cd6969a9d1ab86,3,0,0,771,7,4,766,1,0,0,0,0,wrong_table,percentage > 15 to 24 years > visible minority,immigrant > female,percentage > total age groups > 15 to 24,women > visible minority,0.680178,0.631836,-0.048342,0.935629,0.936927,0.001298
95cdcc1c21b97c33cb3f105a06a66aaa,3,0,0,2205,10,0,2205,2,0,1,0,1,wrong_row,total correctional services,total-reporting jurisdictions > number,custody > sentenced custody,total-reporting jurisdictions > number,0.753659,0.773977,0.020317,0.976934,0.988033,0.011099
95e935dc90ae71426895cfb690ce04ca,1,0,1,435_totto50102-0,17,0,435_totto50102-0,17,0,1,1,1,exact_match,york city > 2011-12,league > division,york city > 2011-12,league > division,0.666982,0.666982,0.0,0.994393,0.994393,0.0
9625829ebb43bc572260805fa15c75bf,2,0,0,458_totto52648-0,1,3,458_totto52648-0,1,6,1,1,0,same_value,none > james butts,attempts > 4,none > james butts,result,0.545299,0.529809,-0.01549,0.928362,0.96945,0.041088
966cea72279885575b5d912251943d3a,1,0,1,1397,22,0,1397,22,0,1,1,1,exact_match,type of bystander action > created a distraction,unwanted sexualized behaviours > percent,type of bystander action > created a distraction,unwanted sexualized behaviours > percent,0.635824,0.635824,0.0,0.996189,0.996189,0.0
967aa5512e4eea4d6009bd71735b18a9,2,0,0,325_totto37043-1,17,2,325_totto37043-1,15,2,1,0,1,wrong_row,west ham united > total,league > goals,west ham united > 2001-02,league > goals,0.73832,0.746175,0.007855,0.990024,1.0,0.009976
96aa788359d45e2609ef4fac64eb6e1f,1,0,1,596_totto68772-2,8,2,596_totto68772-2,8,2,1,1,1,exact_match,total,2nd round > votes,total,2nd round > votes,0.817758,0.817758,0.0,1.0,1.0,0.0
96d73e43a17565df09cf91c2e3ba14e1,1,0,1,1683,15,1,1683,15,1,1,1,1,exact_match,percent > number of maternity and parental leave > average duration of all maternity/parental leaves combined,men,percent > number of maternity and parental leave > average duration of all maternity/parental leaves combined,men,0.783784,0.783784,0.0,1.0,1.0,0.0
973f704c5b6ee87123e911a8366ba1c3,1,0,1,196_totto23116-2,5,2,196_totto23116-2,5,2,1,1,1,exact_match,palermo > 2004-05,league > goals,palermo > 2004-05,league > goals,0.81221,0.81221,0.0,1.0,1.0,0.0
97aca0d387a12e44b1a2b76720e76e2f,1,0,1,2560,5,2,2560,5,2,1,1,1,exact_match,loaded/unloaded cargo,change 2016 to 2017 > percent,loaded/unloaded cargo,change 2016 to 2017 > percent,0.698073,0.698073,0.0,0.986253,0.986253,0.0
98191ceb7101400f12735944ffaba46b,2,0,0,544_totto62414-4,4,0,544_totto62414-4,4,2,1,1,0,wrong_column,brentford > 1958-59,league > division,brentford > 1958-59,league > goals,0.714253,0.714438,0.000184,0.989639,0.995822,0.006184
9842cc34b52ae0908ede54d44bfa8dbb,2,0,0,1653,22,0,1653,25,0,1,0,1,wrong_row,percent > household size > one,received support for caregiving in the past 12 months > any type of support,percent > household size > four,received support for caregiving in the past 12 months > any type of support,0.687166,0.687227,6.2e-05,0.994408,0.994496,8.8e-05
98710c04fd81ef0eea8d42198481ee79,1,0,1,2656,7,1,2656,7,1,1,1,1,exact_match,second generation groups > latin american,with a university degree > mothers > percent,second generation groups > latin american,with a university degree > mothers > percent,0.802777,0.802777,0.0,1.0,1.0,0.0
98b5f7cb88c5a1ca069c0b45046153db,47,0,0,7_totto903-4,46,1,7_totto903-4,46,6,1,1,0,wrong_column,2017-18,league > position,2017-18,european cup > competition,0.6644,0.758679,0.094279,0.77587,1.0,0.22413
98c6f57a1b2693657efbcd9bcb31658d,5,0,0,2441,3,2,2441,3,1,1,1,0,wrong_column,total > unintentional injury > transport vehicle,1991 to 2010 % change,total > unintentional injury > transport vehicle,srr > 2010,0.809768,0.797473,-0.012295,0.978118,0.985747,0.007629
99027b9b406896a97ddd73629ad89cb8,1,0,1,501,3,4,501,3,4,1,1,1,exact_match,for thousand women > 2012 > 25 to 29 years,que,for thousand women > 2012 > 25 to 29 years,que,0.768015,0.768015,0.0,1.0,1.0,0.0
9a0d8ff3b4c94c36ab6348436187133e,1,0,1,491,11,0,491,11,0,1,1,1,exact_match,length of discomfort or injury > more than two days,%,length of discomfort or injury > more than two days,%,0.766925,0.766925,0.0,0.995417,0.995417,0.0
9a6d50155f6855207311a59f4b6e16ee,5,0,0,1663,13,2,1663,9,2,1,0,1,wrong_row,canada,firearm-related > 2017 > rate,british columbia,firearm-related > 2017 > rate,0.652803,0.665354,0.012551,0.963438,0.977165,0.013726
9a7c49ba945ef6da7196625942e29004,1,0,1,104_totto12360-3,6,5,104_totto12360-3,6,5,1,1,1,exact_match,2018 > mia,passing > yds,2018 > mia,passing > yds,0.747011,0.747011,0.0,0.969939,0.969939,0.0
9ab9546abfd0923fa55adba8c34d4c7d,1,0,1,435,4,6,435,4,6,1,1,1,exact_match,percentage > census metropolitan area of residence > vancouver,demographic weight of the population with an immigrant background in the neighbourhood > 70% or greater,percentage > census metropolitan area of residence > vancouver,demographic weight of the population with an immigrant background in the neighbourhood > 70% or greater,0.745166,0.745166,0.0,0.992334,0.992334,0.0
9bb8018caf31509d71f7ab95051ef663,1,0,1,211,3,3,211,3,3,1,1,1,exact_match,percent > manufacturing,exports > all firms,percent > manufacturing,exports > all firms,0.733601,0.733601,0.0,1.0,1.0,0.0
9bd07aebbc27eb8f0af8394b020f58dd,1,0,1,129_totto15670-1,7,7,129_totto15670-1,7,7,1,1,1,exact_match,8 > dick lebeau,regular season > win%,8 > dick lebeau,regular season > win%,0.814908,0.814908,0.0,0.989683,0.989683,0.0
9c3bdc6150f60e22604fc57a1df707a5,1,0,1,1902,2,2,1902,2,2,1,1,1,exact_match,percentage > total aboriginal identity female population > metis,chronic conditions > asthma,percentage > total aboriginal identity female population > metis,chronic conditions > asthma,0.820294,0.820294,0.0,1.0,1.0,0.0
