query_id,table_id,gold_row,gold_col,in_chunk,rank
40c1902671e64ce1b2acf54b8b6cdd7d,61706deb9dd1125a,6,1,1,0
40c1902671e64ce1b2acf54b8b6cdd7d,61706deb9dd1125a,6,2,1,0
40c1902671e64ce1b2acf54b8b6cdd7d,61706deb9dd1125a,6,3,1,0
40c1902671e64ce1b2acf54b8b6cdd7d,61706deb9dd1125a,6,4,1,0
40c1902671e64ce1b2acf54b8b6cdd7d,61706deb9dd1125a,6,5,1,0
eb1b1053610541c19e723230baf548ae,86cc7a6104952ad8,0,2,1,1
eb1b1053610541c19e723230baf548ae,af529f944e731c12,2,2,1,0
7cbbdc768e9d40a4a06ab2cbf4c44b10,79d85fe4ff1e6fe0,6,0,1,0
7ac9e189d9ee49a8aae40a4d1975217f,df3f8578e606a920,3,0,1,1
7ac9e189d9ee49a8aae40a4d1975217f,df3f8578e606a920,8,0,1,1
ee9cbbf283fc44a9bf709705fd220d24,a8c04e34b7f82753,11,3,1,9
41ee71b403b242a287f283f45e28e005,961504cbf46bab5d,8,0,1,13
24e7f861ed944819a89252d501fa2f17,9ac8825059737de1,10,2,1,2
24e7f861ed944819a89252d501fa2f17,9ac8825059737de1,11,2,1,2
24e7f861ed944819a89252d501fa2f17,9ac8825059737de1,12,2,1,2
c648df5e09b04e4aa6574e280003f116,1f1785bbe9124dff,0,0,1,1
c648df5e09b04e4aa6574e280003f116,1f1785bbe9124dff,0,1,1,1
556fddea436346bf930ddd55e442bfac,e6137ab3654ae53b,9,0,1,0
9720299ead324253a86eb3b4c789e919,328b29b64de932aa,2,0,1,3
0c253420ffb34607b388c1131b9bf89a,3d610d49b3f9d14c,12,2,1,1000000000
0c253420ffb34607b388c1131b9bf89a,3d610d49b3f9d14c,12,5,1,1000000000
245c83a99c3e42d2a200ea1f69402bb2,966ac0dbc5d8d6fe,3,1,1,0
245c83a99c3e42d2a200ea1f69402bb2,cb0d7f8411531f71,0,1,1,6
3844331931104ae78ec50a93e55988f4,be629d19fd7e151e,10,0,1,0
3844331931104ae78ec50a93e55988f4,be629d19fd7e151e,10,2,1,0
3844331931104ae78ec50a93e55988f4,be629d19fd7e151e,10,3,1,0
3844331931104ae78ec50a93e55988f4,be629d19fd7e151e,10,4,1,0
3844331931104ae78ec50a93e55988f4,be629d19fd7e151e,10,6,1,0
3844331931104ae78ec50a93e55988f4,be629d19fd7e151e,10,7,1,0
e27aeeba811c4d6a9539d05f2536b1f3,4cf641f1bc62f994,8,1,1,0
e27aeeba811c4d6a9539d05f2536b1f3,ebbca905cc386fe5,1,0,1,2
393d38dd26db4c7a8301dd71726d9865,2841f131ea462a16,1,4,1,5
5ff96a7205a44bf7a497eadf464bce1a,f8ce074c47580d31,4,0,1,1000000000
5ff96a7205a44bf7a497eadf464bce1a,f8ce074c47580d31,4,1,1,1000000000
af8e28467d864f81bca17deaac7cbdc5,46d82cb99ea34047,4,0,1,0
cfe0155213b046febb1ba35db1407452,1b619e4bba167a88,3,2,1,8
8c10ee6d1dce4e7bb440b708f418c315,612bf0971836b7e4,5,2,1,12
f16621f283fc411fa28f915d3f6bdb3f,15e2c558e884e0cc,4,0,1,2
f16621f283fc411fa28f915d3f6bdb3f,bd268d82ffc70654,0,2,1,0
391cb095bea3421195c730ccb2b3fa48,691cbbe14bc7a28c,11,1,1,0
bc5af06d875f42a48f9cc71609a10ca9,e17619a21a99e7f0,2,0,1,2
bc5af06d875f42a48f9cc71609a10ca9,e17619a21a99e7f0,3,0,1,2
bc5af06d875f42a48f9cc71609a10ca9,e17619a21a99e7f0,4,0,1,2
db2a4a610c26446f85b39b984599cc0c,8577498df79791b9,7,0,1,0
21a72ef1b7b24780ae9ad830583a9931,1854bd8a30ab0bb1,4,0,1,0
cc589805a5b4444ca9c9df1127210b9a,579ece591e9b1521,0,0,1,0
cc589805a5b4444ca9c9df1127210b9a,579ece591e9b1521,0,1,1,0
cc589805a5b4444ca9c9df1127210b9a,579ece591e9b1521,0,2,1,0
cc589805a5b4444ca9c9df1127210b9a,579ece591e9b1521,1,0,1,0
4c6964d21bfe4133a151a1301a766681,ca8291eeb3e4f881,6,0,1,0
3381337cccb84a4c92b550aacda4a56a,4fb247bc3af3eb86,6,0,1,25
3381337cccb84a4c92b550aacda4a56a,4fb247bc3af3eb86,6,1,1,25
be769929a31b4d08bf25833ffb3590b3,1a358c51189dfea1,0,1,1,0
4b48ccc20ef44293afedfac0086bc24c,edc96540fefb3de3,0,0,1,1000000000
7274c4e56e2842c89d80ff01aae7e48d,cc92e1c9dfb42f79,4,0,1,0
0dc03282e36a474e8d4a8898099ed110,b769611dd5b0165d,2,0,1,1
0dc03282e36a474e8d4a8898099ed110,d832f5bcb5613724,0,0,1,0
4c0f99eb2caf458784cf54090f76fb08,a1d0da278ac325e5,0,2,1,0
ec834e6d96ab4e71b410f16e50521251,961504cbf46bab5d,2,0,1,0
ec834e6d96ab4e71b410f16e50521251,961504cbf46bab5d,2,2,1,0
e11155e2d36646e8bf0567223938aa3c,e75f901c2eaaaa86,0,0,1,0
b1b98776acf44e7899206f6aa0d293cc,0732a7ecfe83ff63,1,1,1,0
b1b98776acf44e7899206f6aa0d293cc,6edd55013710de5f,2,2,1,3
01d7a6b40c2a45ac8e31912edba55eed,1a1af0cb0b137c86,2,0,1,0
01d7a6b40c2a45ac8e31912edba55eed,1a1af0cb0b137c86,3,0,1,0
01d7a6b40c2a45ac8e31912edba55eed,1a1af0cb0b137c86,4,0,1,0
c8ecc9d08c51485681a832ff1673e992,790f8a9da6ba093f,0,0,1,0
7dcae36e3e2040ab9fdad17392866678,c705936fede15481,6,2,1,30
7dcae36e3e2040ab9fdad17392866678,c705936fede15481,6,4,1,30
7dcae36e3e2040ab9fdad17392866678,c705936fede15481,6,5,1,30
7dcae36e3e2040ab9fdad17392866678,c705936fede15481,6,8,1,30
717f1d472fcb4df59b27f224c263cdd4,a68eefbeb12c0651,11,0,1,23
717f1d472fcb4df59b27f224c263cdd4,a68eefbeb12c0651,11,1,1,23
d8343db0353145a786d8568feaca7d53,76485d9fc2a1fa26,5,2,1,0
d8343db0353145a786d8568feaca7d53,76485d9fc2a1fa26,5,7,1,0
fea32655f71a427eb4b2780c2369e705,33194453984f4667,4,0,1,0
e6d9e80667b641d69e51a93a587426c5,6a8c273dabab2321,23,0,1,8
